	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7907	0.7907	0.7907	0.6538	52.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.7273	1.0	0.8421	0.7273	11.0
DRINKS#STYLE_OPTIONS	0.7143	0.8333	0.7692	0.625	8.0
FOOD#PRICES	0.6471	0.6875	0.6667	0.5	22.0
FOOD#QUALITY	0.891	0.9267	0.9085	0.8323	167.0
FOOD#STYLE_OPTIONS	0.7059	0.5455	0.6154	0.4444	27.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8462	0.7857	0.8148	0.6875	80.0
RESTAURANT#MISCELLANEOUS	0.5333	0.4706	0.5	0.3333	24.0
RESTAURANT#PRICES	1.0	0.7143	0.8333	0.7143	14.0
SERVICE#GENERAL	0.8571	0.8	0.8276	0.7059	85.0
Micro-AVG	0.8341	0.8089	0.8213	0.6968	498.0
Macro-AVG	0.8094	0.7462	0.7616		498
