	precision	recall	f1	accuracy	support
POSITIVE	0.0	0.0	0.0	0.0	137.0
NEUTRAL	0.0	0.0	0.0	0.0	11.0
NEGATIVE	0.0	0.0	0.0	0.0	103.0
Micro-AVG	0.0	0.0	0.0	0.0	251.0
Macro-AVG	0.0	0.0	0.0		251
