	precision	recall	f1	accuracy	support
AMBIENCE	0.5591	0.8814	0.6842	0.52	100.0
FOOD	0.8112	0.9352	0.8688	0.7681	263.0
GENERAL-IMPRESSION	0.7107	0.9556	0.8152	0.688	125.0
PRICE	0.88	0.7586	0.8148	0.6875	32.0
SERVICE	0.7697	0.8864	0.8239	0.7006	167.0
Micro-AVG	0.7484	0.9106	0.8216	0.6972	687.0
Macro-AVG	2.2384	2.6503	2.4041		687
