	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4865	0.6923	0.5714	0.4	45.0
DRINKS#PRICES	0.2857	1.0	0.4444	0.2857	7.0
DRINKS#QUALITY	0.2	0.2	0.2	0.1111	9.0
DRINKS#STYLE_OPTIONS	0.3333	0.5	0.4	0.25	8.0
FOOD#PRICES	0.4545	0.5	0.4762	0.3125	16.0
FOOD#QUALITY	0.7	0.75	0.7241	0.5676	111.0
FOOD#STYLE_OPTIONS	0.2069	0.4615	0.2857	0.1667	36.0
LOCATION#GENERAL	0.1176	0.6667	0.2	0.1111	18.0
RESTAURANT#GENERAL	0.5472	0.7073	0.617	0.4462	65.0
RESTAURANT#MISCELLANEOUS	0.0526	0.1	0.069	0.0357	28.0
RESTAURANT#PRICES	0.5	0.6667	0.5714	0.4	15.0
SERVICE#GENERAL	0.7609	0.7955	0.7778	0.6364	55.0
Micro-AVG	0.512	0.6773	0.5832	0.4116	413.0
Macro-AVG	0.3871	0.5867	0.4447		413
