	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9474	0.6923	0.8	0.6667	27.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	1.0	0.5	0.6667	0.5	10.0
FOOD#QUALITY	0.9367	0.881	0.908	0.8315	89.0
FOOD#STYLE_OPTIONS	0.7	0.5385	0.6087	0.4375	16.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.7209	0.7561	0.7381	0.5849	53.0
RESTAURANT#MISCELLANEOUS	0.3636	0.4	0.381	0.2353	17.0
RESTAURANT#PRICES	0.6667	0.6667	0.6667	0.5	12.0
SERVICE#GENERAL	0.9091	0.9091	0.9091	0.8333	48.0
Micro-AVG	0.8405	0.7769	0.8075	0.6771	288.0
Macro-AVG	2.4278	2.0776	2.1863		288
