	precision	recall	f1	accuracy	support
AMBIENCE	0.8571	0.5	0.6316	0.4615	13.0
FOOD	0.4359	0.7727	0.5574	0.3864	88.0
GENERAL-IMPRESSION	0.7273	0.7619	0.7442	0.5926	27.0
PRICE	1.0	0.625	0.7692	0.625	8.0
SERVICE	0.9643	0.8438	0.9	0.8182	33.0
Micro-AVG	0.6286	0.7521	0.6848	0.5207	169.0
Macro-AVG	0.7969	0.7007	0.7205		169
