	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9048	0.4419	0.5938	0.4222	45.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.75	0.375	0.5	0.3333	9.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	6.0
FOOD#PRICES	1.0	0.25	0.4	0.25	16.0
FOOD#QUALITY	0.8627	0.5867	0.6984	0.5366	164.0
FOOD#STYLE_OPTIONS	1.0	0.0455	0.087	0.0455	22.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.6316	0.8571	0.7273	0.5714	105.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	18.0
RESTAURANT#PRICES	0.6	0.2143	0.3158	0.1875	16.0
SERVICE#GENERAL	0.8627	0.5867	0.6984	0.5366	82.0
Micro-AVG	0.7862	0.5315	0.6342	0.4644	491.0
Macro-AVG	0.801	0.3825	0.4799		491
