	precision	recall	f1	accuracy	support
AMBIENCE	0.4426	0.8438	0.5806	0.4091	132.0
FOOD	0.6641	0.8309	0.7382	0.585	294.0
GENERAL-IMPRESSION	0.7529	0.7111	0.7314	0.5766	111.0
PRICE	0.5349	0.8519	0.6571	0.4894	47.0
SERVICE	0.7226	0.7388	0.7306	0.5756	172.0
Micro-AVG	0.6378	0.7893	0.7055	0.545	756.0
Macro-AVG	0.6234	0.7953	0.6876		756
