	precision	recall	f1	accuracy	support
POSITIVE	0.7262	0.7973	0.7601	0.613	385.0
NEUTRAL	0.5385	0.6364	0.5833	0.4118	34.0
NEGATIVE	0.5575	0.6058	0.5806	0.4091	308.0
Micro-AVG	0.6516	0.7148	0.6818	0.5172	727.0
Macro-AVG	0.6074	0.6798	0.6413		727
