	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7647	0.5	0.6046	0.4333	30.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	1.0	0.2	0.3333	0.2	10.0
FOOD#QUALITY	0.9206	0.6905	0.7891	0.6517	89.0
FOOD#STYLE_OPTIONS	1.0	0.1538	0.2666	0.1538	13.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.74	0.9024	0.8132	0.6852	54.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.6364	0.7778	0.7	0.5385	13.0
SERVICE#GENERAL	0.9167	0.75	0.825	0.7021	47.0
Micro-AVG	0.8377	0.6375	0.724	0.5674	282.0
Macro-AVG	0.776	0.5451	0.5971		282
