	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6071	0.8293	0.701	0.5397	63.0
DRINKS#PRICES	0.4	0.6667	0.5	0.3333	6.0
DRINKS#QUALITY	0.8	0.5714	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.8889	0.4706	0.6154	0.4444	18.0
FOOD#QUALITY	0.7536	0.7879	0.7704	0.6265	166.0
FOOD#STYLE_OPTIONS	0.3871	0.5714	0.4615	0.3	40.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	11.0
RESTAURANT#GENERAL	0.6622	0.7	0.6806	0.5158	95.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	16.0
RESTAURANT#PRICES	0.5	0.5	0.5	0.3333	18.0
SERVICE#GENERAL	0.8052	0.8493	0.8267	0.7045	88.0
Micro-AVG	0.6787	0.7093	0.6936	0.531	533.0
Macro-AVG	0.567	0.5372	0.5324		533
