	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.75	0.2	0.3158	0.1875	16.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.871	0.75	0.806	0.675	40.0
FOOD:NEGATIVE	0.9184	0.7895	0.8491	0.7377	61.0
FOOD:NEUTRAL	1.0	0.25	0.4	0.25	12.0
FOOD:POSITIVE	0.9494	0.8523	0.8982	0.8152	92.0
PRICE:NEGATIVE	0.875	0.7	0.7778	0.6364	22.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.0	0.0	0.0	0.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9412	0.8205	0.8767	0.7805	41.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.875	0.7292	0.7955	0.6604	53.0
SERVICE:NEGATIVE	0.8276	0.8889	0.8571	0.75	64.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9636	0.8548	0.906	0.8281	64.0
Micro-AVG	0.9079	0.7579	0.8261	0.7038	476.0
Macro-AVG	0.5981	0.4557	0.4988		476
