	precision	recall	f1	accuracy	support
POSITIVE	0.8168	0.8095	0.8132	0.6851	794.0
NEUTRAL	0.75	0.6094	0.6724	0.5065	77.0
NEGATIVE	0.7296	0.7458	0.7376	0.5843	688.0
Micro-AVG	0.7762	0.7725	0.7744	0.6318	1559.0
Macro-AVG	0.7655	0.7216	0.7411		1559
