	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.3818	0.9545	0.5455	0.375	56.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.4516	0.7778	0.5714	0.4	70.0
FOOD:NEGATIVE	0.6139	0.8158	0.7006	0.5391	115.0
FOOD:NEUTRAL	0.0	0.0	0.0	0.0	13.0
FOOD:POSITIVE	0.6207	0.931	0.7448	0.5934	182.0
PRICE:NEGATIVE	0.619	0.4815	0.5417	0.3714	35.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.6	0.5	0.5455	0.375	8.0
GENERAL-IMPRESSION:NEGATIVE	0.6667	0.7179	0.6914	0.5283	53.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	2.0
GENERAL-IMPRESSION:POSITIVE	0.7083	0.6939	0.701	0.5397	63.0
SERVICE:NEGATIVE	0.5663	0.8246	0.6714	0.5054	93.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
SERVICE:POSITIVE	0.7808	0.7917	0.7862	0.6477	88.0
Micro-AVG	0.603	0.7726	0.6774	0.5121	783.0
Macro-AVG	0.4006	0.4992	0.4333		783
