	precision	recall	f1	accuracy	support
POSITIVE	0.04	0.0366	0.0382	0.0195	154.0
NEUTRAL	0.0	0.0	0.0	0.0	11.0
NEGATIVE	0.0	0.0	0.0	0.0	78.0
Micro-AVG	0.0259	0.0231	0.0244	0.0123	243.0
Macro-AVG	0.0133	0.0122	0.0127		243
