	precision	recall	f1	accuracy	support
AMBIENCE	0.9744	0.6441	0.7755	0.6333	60.0
FOOD	0.9438	0.7778	0.8528	0.7434	226.0
GENERAL-IMPRESSION	0.8068	0.7889	0.7978	0.6636	107.0
PRICE	0.8571	0.6207	0.72	0.5625	32.0
SERVICE	0.9469	0.8106	0.8735	0.7754	138.0
Micro-AVG	0.9157	0.7643	0.8332	0.714	563.0
Macro-AVG	0.9058	0.7284	0.8039		563
