	precision	recall	f1	accuracy	support
AMBIENCE	0.75	0.5	0.6	0.4286	14.0
FOOD	0.8571	0.6818	0.7595	0.6122	49.0
GENERAL-IMPRESSION	0.5484	0.8095	0.6538	0.4857	35.0
PRICE	1.0	0.75	0.8571	0.75	8.0
SERVICE	0.9583	0.7188	0.8214	0.697	33.0
Micro-AVG	0.7885	0.7009	0.7421	0.5899	139.0
Macro-AVG	0.8228	0.692	0.7384		139
