	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.1	0.5	0.1667	0.0909	77.0
DRINKS#PRICES	0.0465	1.0	0.0889	0.0465	43.0
DRINKS#QUALITY	0.125	0.3333	0.1818	0.1	10.0
DRINKS#STYLE_OPTIONS	0.2857	0.6667	0.4	0.25	8.0
FOOD#PRICES	0.075	0.6	0.1333	0.0714	42.0
FOOD#QUALITY	0.8462	0.55	0.6667	0.5	44.0
FOOD#STYLE_OPTIONS	0.3333	0.2857	0.3077	0.1818	11.0
LOCATION#GENERAL	0.5	1.0	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.0994	0.8571	0.1781	0.0978	184.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	18.0
RESTAURANT#PRICES	0.3125	1.0	0.4762	0.3125	16.0
SERVICE#GENERAL	0.5909	0.5909	0.5909	0.4194	31.0
Micro-AVG	0.177	0.5923	0.2726	0.1578	488.0
Macro-AVG	0.2762	0.6153	0.3214		488
