	precision	recall	f1	accuracy	support
POSITIVE	0.2879	0.7244	0.4121	0.2595	790.0
NEUTRAL	0.0	0.0	0.0	0.0	19.0
NEGATIVE	0.2304	0.7287	0.3501	0.2122	443.0
Micro-AVG	0.2665	0.697	0.3856	0.2388	1252.0
Macro-AVG	0.1728	0.4844	0.2541		1252
