	precision	recall	f1	accuracy	support
POSITIVE	0.7887	0.6829	0.732	0.5773	97.0
NEUTRAL	0.4286	0.75	0.5455	0.375	16.0
NEGATIVE	0.6667	0.8511	0.7477	0.597	67.0
Micro-AVG	0.7034	0.7445	0.7234	0.5667	180.0
Macro-AVG	0.628	0.7613	0.6751		180
