	precision	recall	f1	accuracy	support
POSITIVE	0.5612	0.6707	0.6111	0.44	125.0
NEUTRAL	0.6667	0.2222	0.3333	0.2	10.0
NEGATIVE	0.6944	0.641	0.6667	0.5	50.0
Micro-AVG	0.6423	0.6769	0.6592	0.4916	179.0
Macro-AVG	0.6408	0.5113	0.537		179
