	precision	recall	f1	accuracy	support
POSITIVE	0.8214	0.7566	0.7877	0.6497	177.0
NEUTRAL	0.2857	0.9091	0.4348	0.2778	36.0
NEGATIVE	0.7234	0.7473	0.7351	0.5812	117.0
Micro-AVG	0.7175	0.7598	0.738	0.5848	330.0
Macro-AVG	0.6102	0.8043	0.6525		330
