	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6757	0.6098	0.641	0.4717	53.0
DRINKS#PRICES	0.3333	0.3333	0.3333	0.2	5.0
DRINKS#QUALITY	0.5	0.5714	0.5333	0.3636	11.0
DRINKS#STYLE_OPTIONS	0.5	0.5	0.5	0.3333	6.0
FOOD#PRICES	0.5556	0.5882	0.5714	0.4	25.0
FOOD#QUALITY	0.6013	0.697	0.6456	0.4767	193.0
FOOD#STYLE_OPTIONS	0.5	0.3333	0.4	0.25	28.0
LOCATION#GENERAL	0.6667	0.5	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.7164	0.6857	0.7007	0.5393	89.0
RESTAURANT#MISCELLANEOUS	0.5	0.4	0.4444	0.2857	21.0
RESTAURANT#PRICES	0.5	0.4167	0.4545	0.2941	17.0
SERVICE#GENERAL	0.8529	0.7945	0.8227	0.6988	83.0
Micro-AVG	0.6549	0.6516	0.6533	0.4851	536.0
Macro-AVG	0.5752	0.5358	0.5515		536
