	precision	recall	f1	accuracy	support
POSITIVE	0.6885	0.6679	0.678	0.5129	349.0
NEUTRAL	0.4286	0.2143	0.2857	0.1667	18.0
NEGATIVE	0.6	0.6667	0.6316	0.4615	169.0
Micro-AVG	0.7406	0.7368	0.7387	0.5857	502.0
Macro-AVG	0.5724	0.5163	0.5318		502
