	precision	recall	f1	accuracy	support
AMBIENCE	0.5522	0.6271	0.5873	0.4157	89.0
FOOD	0.8309	0.7963	0.8132	0.6853	251.0
GENERAL-IMPRESSION	0.7865	0.7778	0.7821	0.6422	109.0
PRICE	0.6667	0.6207	0.6429	0.4737	38.0
SERVICE	0.855	0.8485	0.8517	0.7417	151.0
Micro-AVG	0.785	0.7776	0.7813	0.6411	638.0
Macro-AVG	0.7383	0.7341	0.7354		638
