	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.537	0.6744	0.5979	0.4265	68.0
DRINKS#PRICES	0.3333	0.3333	0.3333	0.2	5.0
DRINKS#QUALITY	0.3333	0.5	0.4	0.25	16.0
DRINKS#STYLE_OPTIONS	0.5	0.6667	0.5714	0.4	10.0
FOOD#PRICES	0.4667	0.4375	0.4516	0.2917	24.0
FOOD#QUALITY	0.5802	0.82	0.6796	0.5146	239.0
FOOD#STYLE_OPTIONS	0.4444	0.1818	0.258	0.1481	27.0
LOCATION#GENERAL	0.4286	0.6	0.5	0.3333	9.0
RESTAURANT#GENERAL	0.3741	0.7857	0.5069	0.3395	162.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	19.0
RESTAURANT#PRICES	0.7143	0.3571	0.4762	0.3125	16.0
SERVICE#GENERAL	0.4276	0.8667	0.5727	0.4012	162.0
Micro-AVG	0.4777	0.6993	0.5676	0.3963	757.0
Macro-AVG	0.4283	0.5186	0.4456		757
