	precision	recall	f1	accuracy	support
POSITIVE	0.3438	0.5366	0.419	0.2651	166.0
NEUTRAL	0.08	0.2222	0.1176	0.0625	32.0
NEGATIVE	0.3721	0.4103	0.3902	0.2424	66.0
Micro-AVG	0.4745	0.7154	0.5706	0.3991	233.0
Macro-AVG	0.2653	0.3897	0.3089		233
