	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8056	0.6744	0.7342	0.58	50.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.8333	0.625	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.5833	0.875	0.7	0.5385	26.0
FOOD#QUALITY	0.918	0.7467	0.8235	0.7	160.0
FOOD#STYLE_OPTIONS	0.6471	0.5	0.5641	0.3929	28.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.9394	0.4429	0.6019	0.4306	72.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	1.0	0.3571	0.5263	0.3571	14.0
SERVICE#GENERAL	0.6863	0.9333	0.791	0.6542	107.0
Micro-AVG	0.8017	0.669	0.7294	0.574	500.0
Macro-AVG	0.7219	0.6156	0.6371		500
