	precision	recall	f1	accuracy	support
AMBIENCE	0.4848	0.5517	0.5161	0.3478	92.0
FOOD	0.5483	0.6927	0.6121	0.441	322.0
GENERAL-IMPRESSION	0.4303	0.7889	0.5569	0.3859	184.0
PRICE	0.2273	0.1429	0.1754	0.0962	52.0
SERVICE	0.7658	0.6489	0.7025	0.5414	157.0
Micro-AVG	0.5377	0.6455	0.5867	0.4151	807.0
Macro-AVG	0.4913	0.565	0.5126		807
