	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5088	0.7073	0.5918	0.4203	69.0
DRINKS#PRICES	0.375	1.0	0.5455	0.375	8.0
DRINKS#QUALITY	0.3182	0.875	0.4667	0.3043	23.0
DRINKS#STYLE_OPTIONS	1.0	0.25	0.4	0.25	4.0
FOOD#PRICES	1.0	0.1538	0.2667	0.1538	13.0
FOOD#QUALITY	0.7868	0.723	0.7535	0.6045	177.0
FOOD#STYLE_OPTIONS	0.2222	0.4348	0.2941	0.1724	58.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL	0.5328	0.9286	0.6771	0.5118	127.0
RESTAURANT#MISCELLANEOUS	0.3333	0.2667	0.2963	0.1739	23.0
RESTAURANT#PRICES	0.4286	0.8571	0.5714	0.4	30.0
SERVICE#GENERAL	0.6237	0.7632	0.6864	0.5225	111.0
Micro-AVG	0.5665	0.7112	0.6307	0.4606	647.0
Macro-AVG	1.5324	1.7399	1.3874		647
