epoch	precision	recall	f1
1	0.5000	0.0248	0.0472
2	0.6549	0.5372	0.5902
3	0.6989	0.5372	0.6075
4	0.7252	0.5888	0.6499
5	0.7319	0.5640	0.6371
6	0.7328	0.5723	0.6427
7	0.6897	0.6384	0.6631
8	0.7367	0.6012	0.6621
9	0.7097	0.6364	0.6710
10	0.7146	0.6260	0.6674
11	0.7288	0.6219	0.6711
12	0.7315	0.6136	0.6674
13	0.7210	0.6302	0.6725
