epoch	precision	recall	f1
1	0.5214	0.2155	0.3050
2	0.6801	0.6537	0.6667
3	0.6960	0.6148	0.6529
4	0.7619	0.6219	0.6848
5	0.7412	0.6678	0.7026
6	0.7024	0.7173	0.7098
7	0.7734	0.6996	0.7347
8	0.7490	0.6537	0.6981
9	0.7722	0.7067	0.7380
10	0.7409	0.7173	0.7289
11	0.7683	0.6678	0.7146
12	0.7668	0.6855	0.7239
