	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8974	0.814	0.8537	0.7447	47.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.875	0.9333	0.875	8.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.9333	0.875	0.9032	0.8235	17.0
FOOD#QUALITY	0.9403	0.84	0.8873	0.7975	158.0
FOOD#STYLE_OPTIONS	0.8125	0.5909	0.6842	0.52	25.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.931	0.7714	0.8438	0.7297	74.0
RESTAURANT#MISCELLANEOUS	0.625	0.5882	0.6061	0.4348	23.0
RESTAURANT#PRICES	1.0	0.7143	0.8333	0.7143	14.0
SERVICE#GENERAL	0.9067	0.9067	0.9067	0.8293	82.0
Micro-AVG	0.9108	0.8089	0.8568	0.7495	463.0
Macro-AVG	0.9066	0.7674	0.8214		463
