	precision	recall	f1	accuracy	support
AMBIENCE	0.9167	0.9167	0.9167	0.8462	13.0
FOOD	0.8571	0.9545	0.9032	0.8235	51.0
GENERAL-IMPRESSION	0.9	0.8571	0.878	0.7826	23.0
PRICE	0.75	0.375	0.5	0.3333	9.0
SERVICE	0.96	0.75	0.8421	0.7273	33.0
Micro-AVG	0.8909	0.8376	0.8634	0.7597	129.0
Macro-AVG	0.8768	0.7707	0.808		129
