	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5238	0.4231	0.4681	0.3056	36.0
DRINKS#PRICES	0.5	0.5	0.5	0.3333	3.0
DRINKS#QUALITY	1.0	0.4	0.5714	0.4	5.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.3333	0.2	0.25	0.1429	14.0
FOOD#QUALITY	0.7188	0.5476	0.6216	0.451	102.0
FOOD#STYLE_OPTIONS	0.2222	0.1538	0.1818	0.1	20.0
LOCATION#GENERAL	0.25	0.3333	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.6364	0.3415	0.4444	0.2857	49.0
RESTAURANT#MISCELLANEOUS	0.5	0.1	0.1667	0.0909	11.0
RESTAURANT#PRICES	0.5	0.1111	0.1818	0.1	10.0
SERVICE#GENERAL	0.6286	0.5	0.557	0.386	57.0
Micro-AVG	0.6105	0.4183	0.4965	0.3302	318.0
Macro-AVG	0.54	0.3425	0.4		318
