	precision	recall	f1	accuracy	support
POSITIVE	0.759	0.7683	0.7636	0.6176	102.0
NEUTRAL	0.5	0.2222	0.3077	0.1818	11.0
NEGATIVE	0.5909	0.6667	0.6265	0.4561	57.0
Micro-AVG	0.6947	0.7	0.6973	0.5353	170.0
Macro-AVG	0.6166	0.5524	0.5659		170
