	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.7647	0.8667	0.7647	17.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.9143	0.8205	0.8649	0.7619	42.0
FOOD:NEGATIVE	0.8889	0.6486	0.75	0.6	80.0
FOOD:NEUTRAL	0.8	0.5714	0.6667	0.5	16.0
FOOD:POSITIVE	0.9368	0.8091	0.8683	0.7672	116.0
PRICE:NEGATIVE	0.8824	0.6818	0.7692	0.625	24.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.8	0.8	0.8	0.6667	6.0
GENERAL-IMPRESSION:NEGATIVE	0.8205	0.8205	0.8205	0.6957	46.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	2.0
GENERAL-IMPRESSION:POSITIVE	0.84	0.875	0.8571	0.75	56.0
SERVICE:NEGATIVE	0.9091	0.7273	0.8081	0.678	59.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9831	0.8788	0.928	0.8657	67.0
Micro-AVG	0.9054	0.7769	0.8362	0.7186	533.0
Macro-AVG	0.7183	0.6265	0.6666		533
