	precision	recall	f1	accuracy	support
AMBIENCE	0.6282	0.8305	0.7153	0.5568	88.0
FOOD	0.8283	0.7593	0.7923	0.656	250.0
GENERAL-IMPRESSION	0.6723	0.8889	0.7656	0.6202	129.0
PRICE	0.75	0.8276	0.7869	0.6486	37.0
SERVICE	0.8394	0.8712	0.855	0.7468	154.0
Micro-AVG	0.766	0.8213	0.7927	0.6565	658.0
Macro-AVG	0.7436	0.8355	0.783		658
