	precision	recall	f1	accuracy	support
POSITIVE	0.8379	0.8209	0.8294	0.7085	343.0
NEUTRAL	0.4516	0.6364	0.5283	0.359	39.0
NEGATIVE	0.7202	0.8413	0.7761	0.6341	276.0
Micro-AVG	0.766	0.8213	0.7927	0.6565	658.0
Macro-AVG	0.6699	0.7662	0.7113		658
