	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6842	0.6047	0.642	0.4727	55.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.4444	0.25	0.32	0.1905	21.0
FOOD#QUALITY	0.7643	0.7133	0.7379	0.5847	183.0
FOOD#STYLE_OPTIONS	0.5	0.2727	0.3529	0.2143	28.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8226	0.7286	0.7727	0.6296	81.0
RESTAURANT#MISCELLANEOUS	0.5556	0.2941	0.3846	0.2381	21.0
RESTAURANT#PRICES	0.3077	0.2857	0.2963	0.1739	23.0
SERVICE#GENERAL	0.7838	0.7733	0.7785	0.6374	91.0
Micro-AVG	0.7413	0.648	0.6915	0.5285	526.0
Macro-AVG	0.7247	0.5921	0.6438		526
