	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9737	0.8605	0.9136	0.8409	44.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	6.0
FOOD#PRICES	0.8889	0.5	0.64	0.4706	17.0
FOOD#QUALITY	0.8857	0.8267	0.8552	0.747	166.0
FOOD#STYLE_OPTIONS	0.75	0.4091	0.5294	0.36	25.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.9032	0.8	0.8485	0.7368	76.0
RESTAURANT#MISCELLANEOUS	0.8889	0.4706	0.6154	0.4444	18.0
RESTAURANT#PRICES	0.7692	0.7143	0.7407	0.5882	17.0
SERVICE#GENERAL	0.9189	0.9067	0.9128	0.8395	81.0
Micro-AVG	0.9013	0.7879	0.8408	0.7253	466.0
Macro-AVG	2.7446	2.2095	2.4157		466
