	precision	recall	f1	accuracy	support
AMBIENCE	0.3966	0.8519	0.5412	0.371	62.0
FOOD	0.9059	0.8462	0.875	0.7778	99.0
GENERAL-IMPRESSION	0.8684	0.8049	0.8354	0.7174	46.0
PRICE	0.9167	0.8462	0.88	0.7857	14.0
SERVICE	0.9615	0.8475	0.9009	0.8197	61.0
Micro-AVG	0.7918	0.8398	0.8151	0.6879	282.0
Macro-AVG	0.8098	0.8393	0.8065		282
