	precision	recall	f1	accuracy	support
POSITIVE	0.7092	0.7067	0.708	0.5479	365.0
NEUTRAL	0.1136	0.2941	0.1639	0.0893	56.0
NEGATIVE	0.6742	0.6899	0.682	0.5174	172.0
Micro-AVG	0.6419	0.6853	0.6629	0.4958	593.0
Macro-AVG	0.499	0.5636	0.518		593
