	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	1.0	0.3571	0.5263	0.3571	14.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	0.3333	0.3333	0.3333	0.2	5.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	3.0
FOOD#PRICES	1.0	0.2	0.3333	0.2	5.0
FOOD#QUALITY	0.9655	0.7	0.8116	0.6829	41.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	7.0
LOCATION#GENERAL	1.0	0.5	0.6667	0.5	2.0
RESTAURANT#GENERAL	0.8182	0.8571	0.8372	0.72	25.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	6.0
RESTAURANT#PRICES	0.3333	0.2	0.25	0.1429	7.0
SERVICE#GENERAL	0.9474	0.8182	0.878	0.7826	23.0
Micro-AVG	0.881	0.5692	0.6916	0.5286	140.0
Macro-AVG	1.8494	1.1164	1.3258		140
