	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5909	0.9286	0.7222	0.5652	23.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.6667	0.8	0.6667	3.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	4.0
FOOD#PRICES	0.6667	0.8	0.7273	0.5714	7.0
FOOD#QUALITY	0.85	0.85	0.85	0.7391	46.0
FOOD#STYLE_OPTIONS	0.3846	0.7143	0.5	0.3333	15.0
LOCATION#GENERAL	0.5	0.5	0.5	0.3333	3.0
RESTAURANT#GENERAL	0.7895	0.7143	0.75	0.6	25.0
RESTAURANT#MISCELLANEOUS	1.0	0.1667	0.2857	0.1667	6.0
RESTAURANT#PRICES	0.75	0.6	0.6667	0.5	6.0
SERVICE#GENERAL	0.913	0.9545	0.9333	0.875	24.0
Micro-AVG	0.7518	0.7923	0.7715	0.628	164.0
Macro-AVG	2.2778	2.1404	2.1005		164
