	precision	recall	f1	accuracy	support
POSITIVE	0.5373	0.7742	0.6344	0.4645	465.0
NEUTRAL	0.8	0.4211	0.5517	0.381	21.0
NEGATIVE	0.3472	0.7195	0.4683	0.3058	520.0
Micro-AVG	0.4402	0.738	0.5515	0.3807	1006.0
Macro-AVG	0.5615	0.6383	0.5515		1006
