	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3276	0.475	0.3878	0.2405	79.0
DRINKS#PRICES	0.1429	0.2	0.1667	0.0909	11.0
DRINKS#QUALITY	0.5	0.5	0.5	0.3333	12.0
DRINKS#STYLE_OPTIONS	0.3333	0.4	0.3636	0.2222	9.0
FOOD#PRICES	0.2222	0.1429	0.1739	0.0952	21.0
FOOD#QUALITY	0.5962	0.6549	0.6242	0.4537	205.0
FOOD#STYLE_OPTIONS	0.1778	0.3636	0.2388	0.1356	59.0
LOCATION#GENERAL	0.1053	0.4	0.1667	0.0909	22.0
RESTAURANT#GENERAL	0.2588	0.6197	0.3651	0.2234	197.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	24.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	32.0
SERVICE#GENERAL	0.5955	0.7067	0.6463	0.4775	111.0
Micro-AVG	0.3838	0.5481	0.4515	0.2916	782.0
Macro-AVG	0.2716	0.3719	0.3028		782
