	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7436	0.7073	0.725	0.5686	51.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.8571	0.9231	0.8571	7.0
DRINKS#STYLE_OPTIONS	0.6	0.75	0.6667	0.5	6.0
FOOD#PRICES	0.7857	0.6471	0.7097	0.55	20.0
FOOD#QUALITY	0.8968	0.8561	0.876	0.7793	145.0
FOOD#STYLE_OPTIONS	0.6154	0.381	0.4706	0.3077	26.0
LOCATION#GENERAL	0.5	0.25	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.8594	0.7857	0.8209	0.6962	79.0
RESTAURANT#MISCELLANEOUS	0.6364	0.4667	0.5385	0.3684	19.0
RESTAURANT#PRICES	0.7143	0.4167	0.5263	0.3571	14.0
SERVICE#GENERAL	0.9275	0.8767	0.9014	0.8205	78.0
Micro-AVG	0.8496	0.7644	0.8048	0.6733	453.0
Macro-AVG	0.7733	0.6662	0.7076		453
