	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8095	0.6538	0.7234	0.5667	30.0
DRINKS#PRICES	0.5	0.5	0.5	0.3333	3.0
DRINKS#QUALITY	0.5	0.6	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	1.0	0.25	0.4	0.25	4.0
FOOD#PRICES	1.0	0.4	0.5714	0.4	10.0
FOOD#QUALITY	0.8939	0.7024	0.7867	0.6484	91.0
FOOD#STYLE_OPTIONS	0.3636	0.3077	0.3333	0.2	20.0
LOCATION#GENERAL	1.0	1.0	1.0	1.0	3.0
RESTAURANT#GENERAL	0.8919	0.8049	0.8462	0.7333	45.0
RESTAURANT#MISCELLANEOUS	0.3333	0.1	0.1538	0.0833	12.0
RESTAURANT#PRICES	0.6667	0.4444	0.5333	0.3636	11.0
SERVICE#GENERAL	0.8421	0.7273	0.7805	0.64	50.0
Micro-AVG	0.8182	0.6454	0.7216	0.5645	287.0
Macro-AVG	0.7334	0.5409	0.5978		287
