	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7632	0.8056	0.7838	0.6444	45.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	0.0	0.0	0.0	0.0	7.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	6.0
FOOD#PRICES	0.3333	0.1429	0.2	0.1111	18.0
FOOD#QUALITY	0.8346	0.9464	0.887	0.797	133.0
FOOD#STYLE_OPTIONS	0.875	0.3043	0.4516	0.2917	24.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	5.0
RESTAURANT#GENERAL	0.898	0.6377	0.7458	0.5946	74.0
RESTAURANT#MISCELLANEOUS	0.8889	0.4444	0.5926	0.4211	19.0
RESTAURANT#PRICES	1.0	0.2308	0.375	0.2308	13.0
SERVICE#GENERAL	0.9655	0.8	0.875	0.7778	72.0
Micro-AVG	0.8557	0.6782	0.7567	0.6086	419.0
Macro-AVG	0.5465	0.3593	0.4092		419
