	precision	recall	f1	accuracy	support
POSITIVE	0.7862	0.7103	0.7463	0.5953	729.0
NEUTRAL	0.8235	0.3182	0.459	0.2979	47.0
NEGATIVE	0.6009	0.6275	0.6139	0.4429	289.0
Micro-AVG	0.8312	0.7567	0.7922	0.6559	991.0
Macro-AVG	0.7369	0.552	0.6064		991
