	precision	recall	f1	accuracy	support
POSITIVE	0.5414	0.5714	0.556	0.385	187.0
NEUTRAL	0.0	0.0	0.0	0.0	11.0
NEGATIVE	0.4362	0.4362	0.4362	0.2789	147.0
Micro-AVG	0.7533	0.7403	0.7467	0.5958	287.0
Macro-AVG	0.3259	0.3359	0.3307		287
