	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9429	0.7674	0.8462	0.7333	45.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.5714	0.5	0.5333	0.3636	11.0
DRINKS#STYLE_OPTIONS	0.5	0.3333	0.4	0.25	8.0
FOOD#PRICES	0.6471	0.6875	0.6667	0.5	22.0
FOOD#QUALITY	0.8261	0.76	0.7917	0.6552	174.0
FOOD#STYLE_OPTIONS	0.4643	0.5909	0.52	0.3514	37.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.8571	0.6	0.7059	0.5455	77.0
RESTAURANT#MISCELLANEOUS	0.2857	0.1176	0.1667	0.0909	22.0
RESTAURANT#PRICES	1.0	0.6429	0.7826	0.6429	14.0
SERVICE#GENERAL	0.8919	0.88	0.8859	0.7952	83.0
Micro-AVG	0.8043	0.6993	0.7481	0.5976	502.0
Macro-AVG	0.7211	0.5789	0.6332		502
