	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7273	0.7442	0.7356	0.5818	55.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.75	0.75	0.75	0.6	10.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	6.0
FOOD#PRICES	0.6471	0.6875	0.6667	0.5	22.0
FOOD#QUALITY	0.8496	0.7533	0.7986	0.6647	170.0
FOOD#STYLE_OPTIONS	0.6	0.5455	0.5714	0.4	30.0
LOCATION#GENERAL	0.6	0.6	0.6	0.4286	7.0
RESTAURANT#GENERAL	0.9286	0.5571	0.6964	0.5342	73.0
RESTAURANT#MISCELLANEOUS	0.6667	0.2353	0.3478	0.2105	19.0
RESTAURANT#PRICES	0.875	0.5	0.6364	0.4667	15.0
SERVICE#GENERAL	0.9516	0.7867	0.8613	0.7564	78.0
Micro-AVG	0.8333	0.6876	0.7535	0.6045	488.0
Macro-AVG	0.7997	0.68	0.722		488
