	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5682	0.5814	0.5747	0.4032	62.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.75	0.75	0.75	0.6	10.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	8.0
FOOD#PRICES	0.5882	0.625	0.6061	0.4348	23.0
FOOD#QUALITY	0.797	0.7067	0.7491	0.5989	177.0
FOOD#STYLE_OPTIONS	0.45	0.4091	0.4286	0.2727	33.0
LOCATION#GENERAL	0.2	0.2	0.2	0.1111	9.0
RESTAURANT#GENERAL	0.9048	0.5429	0.6786	0.5135	74.0
RESTAURANT#MISCELLANEOUS	0.6667	0.2353	0.3478	0.2105	19.0
RESTAURANT#PRICES	0.875	0.5	0.6364	0.4667	15.0
SERVICE#GENERAL	0.8871	0.7333	0.8029	0.6707	82.0
Micro-AVG	0.7571	0.6247	0.6845	0.5204	515.0
Macro-AVG	0.6961	0.5792	0.6201		515
