	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.675	0.6279	0.6506	0.4821	56.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.6667	0.75	0.7059	0.5455	11.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.6154	0.5	0.5517	0.381	21.0
FOOD#QUALITY	0.7562	0.8067	0.7806	0.6402	189.0
FOOD#STYLE_OPTIONS	0.4091	0.4091	0.4091	0.2571	35.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	7.0
RESTAURANT#GENERAL	0.8421	0.6857	0.7559	0.6076	79.0
RESTAURANT#MISCELLANEOUS	0.7	0.4118	0.5185	0.35	20.0
RESTAURANT#PRICES	0.6875	0.7857	0.7333	0.5789	19.0
SERVICE#GENERAL	0.9206	0.7733	0.8405	0.725	80.0
Micro-AVG	0.7525	0.7016	0.7262	0.5701	528.0
Macro-AVG	0.6449	0.5903	0.6117		528
