	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.625	0.7692	0.625	16.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.963	0.619	0.7536	0.6047	43.0
FOOD:NEGATIVE	0.963	0.7027	0.8125	0.6842	76.0
FOOD:NEUTRAL	0.8	0.5333	0.64	0.4706	17.0
FOOD:POSITIVE	0.9802	0.7795	0.8684	0.7674	129.0
PRICE:NEGATIVE	0.9375	0.6818	0.7895	0.6522	23.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.8205	0.8205	0.8205	0.6957	46.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.6667	0.8	0.6667	3.0
GENERAL-IMPRESSION:POSITIVE	0.8462	0.9167	0.88	0.7857	56.0
SERVICE:NEGATIVE	0.9259	0.8772	0.9009	0.8197	61.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
SERVICE:POSITIVE	0.9688	0.8378	0.8986	0.8158	76.0
Micro-AVG	0.9292	0.7738	0.8444	0.7307	557.0
Macro-AVG	0.8692	0.704	0.7673		557
