	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9231	0.75	0.8276	0.7059	17.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.8889	0.7619	0.8205	0.6957	46.0
FOOD:NEGATIVE	0.8939	0.7973	0.8429	0.7284	81.0
FOOD:NEUTRAL	1.0	0.6667	0.8	0.6667	15.0
FOOD:POSITIVE	0.9505	0.7559	0.8421	0.7273	132.0
PRICE:NEGATIVE	0.8667	0.5909	0.7027	0.5417	24.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.5714	0.8	0.6667	0.5	8.0
GENERAL-IMPRESSION:NEGATIVE	0.8857	0.7949	0.8378	0.7209	43.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.9535	0.8542	0.9011	0.82	50.0
SERVICE:NEGATIVE	0.9804	0.8772	0.9259	0.8621	58.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.8955	0.8108	0.8511	0.7407	81.0
Micro-AVG	0.92	0.7871	0.8484	0.7367	562.0
Macro-AVG	0.9206	0.7973	0.8457		562
