	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9	0.8372	0.8675	0.766	47.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.8333	0.625	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.8333	0.625	0.7143	0.5556	18.0
FOOD#QUALITY	0.8701	0.8933	0.8815	0.7882	170.0
FOOD#STYLE_OPTIONS	0.8571	0.5455	0.6667	0.5	24.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8615	0.8	0.8296	0.7089	79.0
RESTAURANT#MISCELLANEOUS	0.5	0.5294	0.5143	0.3462	26.0
RESTAURANT#PRICES	0.75	0.8571	0.8	0.6667	18.0
SERVICE#GENERAL	0.8889	0.8533	0.8707	0.7711	83.0
Micro-AVG	0.8533	0.8135	0.8329	0.7137	489.0
Macro-AVG	0.844	0.7499	0.7868		489
