	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8205	0.7442	0.7805	0.64	50.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	0.7	0.875	0.7778	0.6364	22.0
FOOD#QUALITY	0.8671	0.8267	0.8464	0.7337	169.0
FOOD#STYLE_OPTIONS	0.6316	0.5455	0.5854	0.4138	29.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.9388	0.6571	0.7731	0.6301	73.0
RESTAURANT#MISCELLANEOUS	0.625	0.2941	0.4	0.25	20.0
RESTAURANT#PRICES	1.0	0.5714	0.7273	0.5714	14.0
SERVICE#GENERAL	0.9286	0.6933	0.7939	0.6582	79.0
Micro-AVG	0.8564	0.7226	0.7838	0.6445	481.0
Macro-AVG	0.8259	0.6791	0.7267		481
