	precision	recall	f1	accuracy	support
POSITIVE	0.7368	0.6829	0.7089	0.549	102.0
NEUTRAL	0.3333	0.2222	0.2667	0.1538	13.0
NEGATIVE	0.5833	0.5385	0.56	0.3889	54.0
Micro-AVG	0.6695	0.6077	0.6371	0.4675	169.0
Macro-AVG	0.5511	0.4812	0.5119		169
