	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.619	0.5652	0.5909	0.4194	62.0
DRINKS#PRICES	0.5	0.6667	0.5714	0.4	5.0
DRINKS#QUALITY	0.6	0.4286	0.5	0.3333	9.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	7.0
FOOD#PRICES	0.7143	0.6667	0.6897	0.5263	19.0
FOOD#QUALITY	0.8194	0.7919	0.8054	0.6743	175.0
FOOD#STYLE_OPTIONS	0.64	0.64	0.64	0.4706	34.0
LOCATION#GENERAL	0.3333	0.4	0.3636	0.2222	9.0
RESTAURANT#GENERAL	0.8889	0.8	0.8421	0.7273	77.0
RESTAURANT#MISCELLANEOUS	0.75	0.5	0.6	0.4286	21.0
RESTAURANT#PRICES	0.7857	0.8462	0.8148	0.6875	16.0
SERVICE#GENERAL	0.8052	0.8732	0.8378	0.7209	86.0
Micro-AVG	0.7797	0.7506	0.7649	0.6192	520.0
Macro-AVG	0.7046	0.6815	0.688		520
