	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4795	0.8537	0.614	0.443	79.0
DRINKS#PRICES	0.4	0.6667	0.5	0.3333	6.0
DRINKS#QUALITY	0.8	0.5714	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	0.6	0.75	0.6667	0.5	6.0
FOOD#PRICES	0.5833	0.4118	0.4828	0.3182	22.0
FOOD#QUALITY	0.6899	0.8258	0.7517	0.6022	181.0
FOOD#STYLE_OPTIONS	0.234	0.5238	0.3235	0.193	57.0
LOCATION#GENERAL	0.05	0.25	0.0833	0.0435	23.0
RESTAURANT#GENERAL	0.4094	0.7429	0.5279	0.3586	145.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	21.0
RESTAURANT#PRICES	0.3333	0.4167	0.3704	0.2273	22.0
SERVICE#GENERAL	0.617	0.7945	0.6946	0.5321	109.0
Micro-AVG	0.5062	0.7193	0.5942	0.4227	679.0
Macro-AVG	0.433	0.5673	0.4735		679
