	precision	recall	f1	accuracy	support
POSITIVE	0.7935	0.7739	0.7836	0.6441	340.0
NEUTRAL	0.4545	0.2941	0.3571	0.2174	23.0
NEGATIVE	0.7244	0.7132	0.7188	0.561	164.0
Micro-AVG	0.8043	0.7762	0.79	0.6529	510.0
Macro-AVG	0.6575	0.5937	0.6198		510
